session,category,state,browser,language,os,id,prod_cat,ad_id,purch_flag
1615986816,"student","wi","Chrome","ko","Mac",7677,"laptop",18,"false"
1079888344,"student","ny","IE","en","linux",335,"desktop",6,"false"
1272128430,"personal","fl","Chrome","de","win7",5960,"laptop",10,"true"
1192083953,"student","wi","Safari","cn","win7",6151,"laptop",7,"false"
1902104679,"personal","pa","Firefox","fr","win7",4175,"mobile",14,"true"
1183131013,"student","il","Firefox","de","xp",719,"mobile",2,"false"
1263493696,"personal","nj","Mobile","sp","win7",1928,"laptop",5,"false"
1657075243,"student","ca","Chrome","en","win7",8233,"laptop",15,"false"
1162114999,"personal","va","Mobile","en","win7",8281,"tablet",12,"false"
1132661259,"student","nc","Chrome","pt","win7",7617,"laptop",6,"false"
1128065181,"student","ny","IE","jp","win8",4493,"mobile",9,"false"
1155023633,"business","fl","IE","cn","win7",1779,"desktop",5,"false"
1427645154,"personal","ny","Mobile","en","xp",3091,"laptop",13,"false"
1026891994,"personal","tn","IE","sp","win7",8791,"mobile",17,"false"
1157853538,"student","in","IE","sp","win8",1065,"tablet",4,"false"
1456332563,"business","mi","Safari","pt","win7",8726,"tablet",6,"false"
1416641492,"personal","wi","Chrome","cn","win8",8651,"server",3,"false"
1447622974,"personal","ok","Chrome","en","win7",9718,"tablet",15,"false"
1178784454,"personal","pa","Firefox","ko","win7",1219,"desktop",18,"false"
1506079818,"personal","ca","Chrome","jp","Mac",7804,"mobile",2,"false"
1003192818,"personal","or","IE","en","win7",9021,"desktop",3,"false"
1399514262,"personal","tx","Mobile","cn","win7",7410,"mobile",18,"false"
1284317585,"student","wi","IE","cn","vista",9746,"tablet",12,"false"
1367523012,"student","wa","IE","cn","win7",8662,"laptop",3,"false"
1197558528,"business","mi","Chrome","cn","Mac",4087,"mobile",18,"false"
1806893354,"personal","nj","Mobile","jp","xp",6381,"server",13,"true"
1062384688,"personal","ca","IE","ru","Mac",6685,"tablet",12,"false"
1022393771,"personal","ma","Chrome","en","win7",6312,"laptop",16,"true"
1011621568,"business","tx","Firefox","en","win7",7160,"tablet",16,"true"
1596156773,"student","ca","Chrome","pt","linux",6451,"mobile",8,"false"
1772592562,"personal","vt","Mobile","cn","Mac",9004,"desktop",6,"false"
1992324450,"student","fl","Chrome","en","linux",8326,"desktop",3,"false"
1703814086,"personal","ms","IE","jp","win7",3880,"tablet",15,"false"
1062558839,"personal","mn","Safari","jp","win7",3133,"desktop",8,"false"
1358680302,"personal","ca","Safari","sp","linux",1349,"tablet",2,"false"
1056700543,"student","tx","Chrome","sp","xp",5903,"desktop",11,"false"
1929144094,"business","ga","Mobile","cn","win7",7154,"laptop",1,"false"
1140102261,"personal","tx","Mobile","en","win7",7277,"mobile",12,"false"
1523407533,"personal","pa","IE","sp","xp",6533,"tablet",1,"false"
1382829169,"personal","mi","Chrome","cn","Mac",2965,"tablet",14,"false"
1495850528,"business","il","IE","sp","win7",9381,"desktop",11,"false"
1195702442,"student","ma","IE","sp","win7",5769,"laptop",7,"false"
1043478010,"student","mi","Chrome","cn","win7",7604,"laptop",14,"false"
1109336046,"student","ga","Chrome","ko","win7",9579,"tablet",11,"false"
1745152471,"business","ca","IE","cn","xp",18,"tablet",6,"false"
1012866556,"personal","ny","Chrome","sp","win7",669,"mobile",11,"true"
1713140785,"student","co","IE","en","Mac",1563,"desktop",17,"false"
1016550942,"personal","al","Chrome","en","Mac",9244,"laptop",3,"false"
1060124474,"student","mo","Mobile","sp","win7",6317,"tablet",4,"false"
1852947928,"personal","ca","Firefox","ru","Mac",3405,"laptop",3,"false"
1934278134,"personal","mo","Firefox","en","win7",9200,"mobile",13,"false"
1483201067,"personal","co","IE","en","win7",3917,"laptop",11,"false"
1893737628,"personal","il","Mobile","en","Mac",5282,"tablet",9,"false"
1285226186,"business","nc","Firefox","cn","win7",6935,"desktop",14,"false"
1002085004,"student","ca","Mobile","pt","win7",9990,"laptop",13,"false"
1387713227,"student","az","Firefox","ar","xp",5161,"mobile",9,"false"
1339695879,"business","ny","Chrome","sp","win7",7563,"tablet",15,"false"
1223716175,"personal","in","IE","de","win7",6950,"tablet",8,"true"
1116859119,"student","wa","IE","cn","nt",5522,"laptop",18,"false"
1924883659,"personal","ca","Chrome","en","win7",3974,"mobile",1,"false"
1543285423,"business","nj","Chrome","cn","win7",1991,"laptop",9,"false"
1334424816,"business","fl","Safari","cn","win7",6907,"laptop",4,"false"
1840631428,"personal","ga","Firefox","en","win7",6321,"desktop",6,"false"
1339466205,"business","wa","Safari","en","win7",7809,"mobile",5,"false"
1744875702,"personal","ks","Chrome","cn","win7",477,"mobile",15,"false"
1854078199,"student","ut","Mobile","en","win7",4894,"laptop",5,"false"
1904089587,"personal","ca","Chrome","cn","win7",9273,"desktop",10,"false"
1519066589,"business","mi","Mobile","en","win7",9407,"desktop",8,"false"
1654315074,"student","fl","Opera","cn","win7",3877,"laptop",7,"false"
1879420216,"personal","ok","Mobile","pt","vista",8632,"tablet",12,"false"
1248435260,"personal","ny","Firefox","en","linux",3495,"tablet",3,"false"
1025767464,"personal","il","Chrome","cn","win7",7654,"mobile",8,"false"
1021414137,"student","il","Chrome","en","win7",3394,"desktop",2,"false"
1401438603,"business","nc","Mobile","cn","win7",5178,"laptop",8,"false"
1902762454,"student","md","Chrome","pt","linux",8858,"server",4,"false"
1593547320,"personal","wv","Mobile","cn","win7",1605,"tablet",18,"true"
1915838446,"business","fl","Chrome","cn","win7",4471,"tablet",10,"false"
1116358570,"student","ut","Chrome","cn","win7",4927,"laptop",9,"false"
1805642218,"business","al","Firefox","en","Mac",907,"laptop",2,"false"
1392727223,"business","nm","Chrome","cn","win7",2535,"laptop",3,"true"
1367057299,"business","nj","Chrome","sp","win7",2929,"laptop",12,"false"
1060969936,"student","sc","IE","jp","win7",1010,"tablet",16,"false"
1157812784,"personal","tn","Chrome","cn","win7",9736,"mobile",7,"false"
1926637806,"student","sc","Safari","en","win7",539,"desktop",13,"false"
1470146148,"student","nj","IE","jp","win7",6048,"tablet",11,"false"
1875068968,"personal","il","Safari","en","linux",8452,"tablet",3,"false"
1928189006,"student","ga","Opera","cn","win7",4595,"mobile",8,"false"
1790980240,"student","in","IE","cn","win7",1459,"tablet",10,"false"
1986251431,"student","il","Mobile","en","win7",141,"mobile",6,"false"
1217860028,"student","nc","IE","pt","vista",874,"mobile",16,"false"
1958684894,"personal","oh","IE","ru","win7",8925,"laptop",18,"false"
1400969629,"student","pa","Chrome","pt","xp",3913,"laptop",5,"true"
1829129599,"personal","az","Chrome","fr","win8",8486,"laptop",5,"false"
1747797954,"business","ga","Safari","en","xp",9388,"desktop",12,"false"
1362953257,"personal","nc","IE","en","Mac",187,"desktop",1,"true"
1267359967,"business","sd","Chrome","jp","Mac",6074,"desktop",12,"false"
1750373932,"student","nc","Chrome","jp","win8",1710,"mobile",14,"false"
1422790566,"student","il","Chrome","cn","win7",2153,"tablet",1,"false"
1951191012,"personal","al","IE","sp","Mac",485,"desktop",13,"false"
1592048942,"personal","ca","IE","en","win7",4630,"mobile",18,"false"
1250196266,"student","oh","Chrome","ko","linux",533,"tablet",16,"false"
1443107583,"business","ut","Chrome","cn","win7",2531,"desktop",16,"false"
1431915867,"business","wi","IE","cn","win8",2207,"desktop",13,"false"
1592108557,"personal","ct","Chrome","en","win7",5514,"desktop",14,"false"
1994000454,"business","ga","Chrome","cn","win7",729,"mobile",18,"false"
1179389353,"personal","dc","Chrome","cn","Mac",6020,"desktop",13,"false"
1337290119,"personal","ca","Chrome","en","win8",1063,"tablet",9,"false"
1941542251,"student","ma","Chrome","cn","win7",6628,"mobile",7,"false"
1800822848,"personal","ca","Firefox","en","win7",4031,"tablet",6,"false"
1098965484,"student","co","Chrome","en","win7",8725,"mobile",2,"false"
1697262137,"student","tx","IE","en","Mac",1812,"tablet",1,"false"
1813338814,"personal","tx","Mobile","sp","win7",1651,"tablet",18,"false"
1819713408,"student","va","Chrome","en","win7",2322,"desktop",11,"false"
1907388283,"personal","mn","Chrome","en","win7",5104,"mobile",17,"false"
1000435200,"personal","ia","Chrome","cn","win8",9031,"mobile",4,"false"
1883404163,"student","ca","IE","fr","win7",4544,"mobile",18,"false"
1164188535,"personal","ca","Chrome","en","win7",5208,"tablet",5,"false"
1769419814,"student","oh","IE","en","win7",9244,"laptop",15,"false"
1611463396,"business","ar","Chrome","jp","Mac",9117,"desktop",3,"false"
1396154028,"personal","pa","Chrome","cn","win7",22,"tablet",10,"false"
1948740056,"personal","ga","Firefox","en","win7",7685,"mobile",18,"false"
1951539734,"business","la","Mobile","en","win7",6597,"mobile",8,"false"
1483474986,"business","oh","Firefox","en","win7",8887,"server",9,"false"
1477703118,"personal","ma","IE","en","win8",3150,"laptop",16,"false"
1654298240,"personal","tx","Firefox","en","Mac",9114,"tablet",2,"true"
1738769501,"personal","fl","IE","pt","win7",3232,"tablet",6,"false"
1331007348,"personal","al","Chrome","en","linux",1363,"tablet",7,"false"
1790698921,"student","nc","Safari","jp","win7",2569,"desktop",11,"false"
1450183082,"student","al","IE","cn","win7",5683,"mobile",9,"false"
1012032785,"personal","tx","Mobile","sp","nt",687,"desktop",15,"false"
1744464833,"personal","fl","Mobile","pt","xp",2381,"tablet",17,"false"
1708071523,"business","wi","Chrome","en","win8",1013,"server",18,"false"
1873336128,"personal","ny","Chrome","en","xp",4234,"mobile",5,"false"
1763978119,"business","ca","Mobile","ko","win7",4504,"mobile",8,"false"
1117228375,"student","mi","Chrome","cn","xp",2614,"mobile",12,"false"
1736232402,"student","nj","IE","en","linux",825,"laptop",12,"false"
1022947661,"business","ks","Chrome","en","xp",7887,"laptop",7,"false"
1646597703,"personal","mo","Chrome","cn","win7",3269,"desktop",2,"false"
1924198024,"personal","ca","Firefox","cn","win7",6662,"desktop",7,"false"
1052262062,"personal","mo","IE","en","nt",4840,"server",13,"false"
1085594876,"student","il","Firefox","cn","Mac",80,"mobile",7,"false"
1460040961,"personal","ga","Chrome","de","win8",7040,"mobile",16,"false"
1997481884,"student","ny","Chrome","ar","win7",1274,"tablet",7,"false"
1147999567,"student","tn","IE","pt","win7",8676,"desktop",16,"false"
1672820474,"personal","ca","Chrome","de","win7",8036,"desktop",6,"false"
1563082390,"personal","ca","Chrome","jp","win7",9339,"tablet",11,"false"
1154702314,"personal","mt","Mobile","ar","win7",363,"laptop",7,"false"
1339593594,"personal","ca","Chrome","ar","win7",8778,"mobile",16,"false"
1517610559,"business","ny","Firefox","cn","linux",7059,"desktop",6,"false"
1012997168,"student","va","Chrome","en","win7",4066,"server",4,"false"
1141285169,"personal","ut","Mobile","ru","win7",6893,"laptop",14,"false"
1885235716,"personal","oh","Firefox","jp","win7",9050,"mobile",14,"false"
1104646102,"personal","ut","Mobile","cn","win7",3612,"tablet",12,"false"
1337319451,"student","nc","Safari","sp","win8",4000,"desktop",9,"true"
1104028226,"business","wa","Safari","en","Mac",5210,"mobile",10,"false"
1402169761,"business","sd","Firefox","en","linux",7514,"desktop",16,"false"
1703703993,"business","oh","Chrome","jp","win7",4537,"desktop",9,"false"
1836119051,"business","az","IE","fr","win7",7364,"tablet",4,"false"
1039678342,"business","wa","IE","pt","win7",5945,"laptop",5,"false"
1481683724,"business","il","Chrome","ko","win7",1196,"mobile",2,"false"
1647389717,"business","ca","Safari","en","win7",3723,"mobile",3,"false"
1036675379,"personal","md","Firefox","en","xp",5462,"server",14,"false"
1022715463,"business","ks","Chrome","sp","win7",4294,"desktop",6,"true"
1483072456,"business","fl","Chrome","fr","win7",4072,"laptop",13,"true"
1351595860,"student","nv","Firefox","jp","Mac",4732,"desktop",8,"false"
1055371918,"personal","ca","Firefox","cn","xp",1521,"mobile",8,"false"
1963918237,"student","fl","Chrome","cn","vista",1065,"mobile",16,"false"
1280671719,"personal","la","Chrome","cn","win7",4009,"desktop",10,"false"
1244813551,"personal","ca","Chrome","ar","win7",3208,"mobile",7,"false"
1187345425,"student","sc","Chrome","ru","win7",4239,"tablet",12,"false"
1546911915,"personal","pa","Mobile","en","win7",2557,"desktop",1,"false"
1402467106,"personal","al","Chrome","en","linux",9509,"tablet",8,"false"
1965870155,"business","ca","Chrome","cn","win7",3446,"mobile",4,"false"
1532588141,"business","ma","Mobile","en","linux",9889,"tablet",2,"false"
1525666648,"personal","ri","Firefox","cn","win7",3223,"desktop",5,"false"
1732079271,"personal","fl","Chrome","en","linux",6499,"laptop",6,"false"
1217118240,"business","nc","Mobile","cn","Mac",2714,"laptop",10,"false"
1934177303,"student","ma","Chrome","ar","Mac",3169,"tablet",11,"false"
1006871819,"student","id","Mobile","en","win7",2947,"mobile",2,"false"
1043585735,"business","ny","Chrome","pt","win8",6996,"laptop",5,"false"
1354376910,"personal","ut","Opera","en","win7",7512,"laptop",16,"true"
1555507561,"business","ok","Opera","en","linux",7978,"server",9,"true"
1554205088,"business","pa","Mobile","ar","win7",7158,"mobile",10,"false"
1429802482,"student","co","Chrome","cn","win7",6230,"tablet",6,"false"
1990382786,"student","la","Safari","en","win7",7539,"laptop",10,"false"
1743791016,"personal","tx","IE","cn","win7",6064,"laptop",4,"false"
1625727085,"personal","oh","Firefox","ar","win7",1140,"laptop",3,"false"
1029602808,"personal","va","IE","en","win7",296,"desktop",7,"false"
1333550647,"business","oh","IE","sp","win7",6602,"mobile",1,"false"
1547712372,"business","nj","Firefox","ru","win7",2206,"mobile",12,"false"
1986323973,"personal","mi","IE","pt","Mac",3742,"laptop",4,"false"
1488438368,"student","mn","Firefox","jp","xp",8693,"laptop",13,"false"
1496097653,"student","ga","Firefox","sp","nt",9706,"laptop",17,"false"
1271958464,"business","ok","Chrome","en","Mac",9350,"desktop",15,"false"
1326369453,"personal","oh","IE","ru","xp",9104,"desktop",6,"true"
1392388137,"personal","fl","IE","en","win7",236,"desktop",15,"false"
1591893285,"student","mn","IE","en","win7",7775,"desktop",2,"false"
1837071880,"student","tx","Chrome","cn","win7",9332,"mobile",9,"false"
1885614596,"student","tx","Chrome","sp","win7",5404,"laptop",1,"false"
1728137592,"student","wa","Mobile","cn","Mac",5590,"tablet",14,"false"
1146252732,"student","ms","Chrome","cn","win7",6750,"desktop",6,"false"
1146501630,"student","ma","Mobile","ar","win7",153,"tablet",1,"false"
1240907240,"personal","ca","Chrome","en","win7",8792,"server",14,"true"
1102559216,"personal","sc","Chrome","en","Mac",5827,"laptop",10,"false"
1561258461,"student","mt","IE","en","win7",6987,"laptop",18,"false"
1378832566,"business","or","Mobile","en","win7",1808,"laptop",2,"false"
1628705954,"student","fl","Chrome","sp","linux",4074,"desktop",16,"false"
1966132409,"student","wv","Mobile","cn","xp",8234,"laptop",7,"false"
1734006865,"student","wi","Firefox","cn","win7",1640,"laptop",12,"false"
1161030282,"student","dc","Firefox","cn","win7",1287,"desktop",13,"false"
1731945229,"student","ny","Mobile","cn","win7",3770,"mobile",8,"false"
1608856518,"personal","tx","IE","en","win7",2628,"tablet",17,"false"
1415662942,"personal","nj","Chrome","en","win7",9596,"mobile",13,"true"
1778493832,"personal","az","Chrome","cn","win7",2276,"mobile",13,"false"
1972409709,"personal","ca","IE","en","Mac",8512,"tablet",9,"false"
1639550062,"personal","wa","IE","cn","win7",2484,"desktop",7,"false"
1784723593,"student","nj","Mobile","en","win8",4954,"laptop",9,"false"
1451449494,"personal","nc","Chrome","en","Mac",9013,"desktop",4,"false"
1115217421,"student","nc","Mobile","cn","xp",9168,"desktop",6,"false"
1252416555,"business","ga","Mobile","ar","win7",9531,"desktop",13,"false"
1244186219,"personal","mn","IE","cn","xp",1032,"mobile",8,"false"
1583519609,"personal","il","IE","jp","win8",5497,"desktop",6,"false"
1682883923,"personal","ks","Chrome","en","Mac",7648,"laptop",9,"false"
1854407882,"personal","mo","IE","en","win7",6311,"tablet",15,"false"
1280831947,"business","hi","Chrome","jp","win7",9366,"mobile",13,"false"
1047325198,"personal","ga","Chrome","en","Mac",9466,"desktop",1,"false"
1617710623,"student","mt","Chrome","cn","win7",1384,"tablet",9,"false"
1035569950,"student","fl","IE","en","Mac",3333,"laptop",15,"false"
1175972294,"personal","wi","Chrome","en","xp",3244,"laptop",7,"false"
1644195920,"personal","pa","Firefox","sp","win7",5495,"tablet",3,"false"
1705354814,"business","wa","Chrome","en","win7",5238,"laptop",8,"false"
1237689172,"personal","tn","Safari","ko","xp",3080,"tablet",13,"false"
1405214999,"personal","wa","Mobile","cn","win8",9610,"laptop",11,"false"
1286090232,"personal","tx","Mobile","en","win7",6885,"tablet",1,"false"
1417724684,"personal","ma","IE","cn","xp",3696,"desktop",8,"false"
1837376139,"business","va","Firefox","cn","xp",63,"laptop",1,"false"
1813549301,"student","wa","Firefox","en","linux",9926,"laptop",12,"true"
1477613662,"personal","fl","Firefox","cn","win8",4309,"tablet",9,"false"
1004997174,"personal","ca","IE","cn","win7",1417,"mobile",11,"false"
1909773882,"student","co","Chrome","cn","nt",5653,"laptop",15,"false"
1781260348,"personal","ca","IE","sp","Mac",7854,"desktop",9,"false"
1013386431,"personal","il","Mobile","ru","win7",637,"tablet",3,"false"
1396231600,"business","ky","Chrome","ru","win7",4136,"laptop",6,"false"
1193880558,"business","pa","Mobile","en","win7",1133,"laptop",9,"false"
1559651467,"business","va","Mobile","sp","win7",8948,"tablet",3,"false"
1992962044,"personal","pa","Chrome","ru","win8",2949,"tablet",2,"false"
1905628629,"personal","tn","Mobile","en","win7",1193,"tablet",18,"true"
1910026487,"business","ca","Safari","ko","win7",5326,"laptop",15,"false"
1433818046,"personal","az","Mobile","en","win7",7707,"mobile",10,"false"
1146957650,"personal","mt","IE","en","linux",1733,"mobile",3,"false"
1366720422,"personal","pa","IE","ko","Mac",6755,"server",10,"false"
1838069839,"personal","sc","Chrome","en","win8",1273,"desktop",11,"false"
1854425847,"personal","ca","Mobile","sp","xp",3539,"laptop",3,"false"
1172952617,"student","az","Firefox","en","Mac",6039,"laptop",12,"false"
1719834596,"student","pa","Safari","cn","win8",5597,"mobile",16,"true"
1745265165,"student","nj","IE","cn","win8",1824,"tablet",9,"false"
1369145351,"student","ga","IE","fr","xp",5655,"tablet",8,"true"
1343470098,"personal","al","Mobile","sp","win7",4934,"desktop",10,"false"
1028827079,"business","az","IE","de","linux",1298,"desktop",7,"false"
1898270234,"student","tn","Safari","en","win7",6340,"tablet",4,"false"
1115505666,"business","nc","Safari","sp","xp",9533,"desktop",2,"false"
1071461931,"personal","tx","Safari","sp","win7",2882,"tablet",4,"false"
1034362233,"personal","ne","Firefox","cn","Mac",4273,"tablet",9,"false"
1117994880,"personal","ga","Safari","pt","win7",5785,"tablet",5,"false"
1714685430,"personal","ca","Chrome","en","win7",6796,"mobile",13,"false"
1559490297,"student","ne","Mobile","sp","win8",585,"mobile",9,"true"
1651132919,"personal","sc","Chrome","en","win7",7030,"desktop",1,"false"
1734065232,"personal","fl","Mobile","cn","Mac",8175,"mobile",11,"false"
1289857980,"business","wa","Firefox","en","xp",8367,"laptop",10,"false"
1631549163,"personal","ms","Mobile","cn","linux",5066,"laptop",11,"false"
1681809767,"personal","ok","Safari","cn","win7",2924,"mobile",5,"true"
1895856832,"student","ga","IE","en","win7",8729,"laptop",11,"false"
1472844880,"personal","fl","Mobile","cn","win8",9600,"server",7,"false"
1076530094,"personal","tn","Chrome","en","xp",5513,"tablet",7,"false"
1757036334,"business","oh","Chrome","cn","xp",7942,"tablet",12,"false"
1261721749,"student","az","Firefox","cn","win7",7066,"tablet",13,"false"
1900452982,"personal","wa","Mobile","en","win7",8894,"desktop",3,"false"
1210835882,"personal","mn","Chrome","jp","vista",2901,"tablet",3,"true"
1228179479,"personal","ca","Safari","de","linux",6529,"mobile",8,"false"
1016190766,"business","tx","Firefox","en","win8",7697,"desktop",14,"false"
1597948071,"student","ct","IE","cn","xp",698,"server",2,"false"
1085486736,"personal","mo","Safari","cn","win7",2415,"mobile",12,"false"
1068089198,"business","ok","Chrome","cn","win8",6526,"laptop",1,"false"
1472034602,"personal","tn","IE","cn","win7",9242,"mobile",3,"false"
1421474527,"student","ok","Firefox","en","win7",7876,"laptop",16,"false"
1781151316,"business","nc","Chrome","pt","win8",117,"mobile",13,"false"
1324611828,"student","az","IE","en","xp",7689,"mobile",12,"false"
1022118842,"personal","az","IE","en","xp",8693,"mobile",17,"false"
1802100119,"personal","az","IE","fr","win7",6101,"tablet",14,"false"
1071360260,"personal","ky","IE","pt","win7",444,"laptop",17,"true"
1638969045,"personal","nv","Mobile","jp","linux",1430,"desktop",13,"false"
1312509007,"personal","ia","Chrome","pt","win7",6327,"desktop",6,"false"
1868911283,"business","co","Chrome","cn","win7",3014,"mobile",3,"false"
1210066591,"business","sc","Chrome","cn","win8",644,"desktop",4,"false"
1034098862,"personal","pa","Chrome","sp","win7",6170,"mobile",6,"false"
1776466545,"business","fl","IE","cn","win8",1051,"desktop",13,"false"
1315187602,"personal","fl","Chrome","en","win7",4826,"tablet",7,"true"
1540039332,"business","ak","Chrome","jp","win7",4903,"laptop",6,"false"
1111968921,"personal","ny","Firefox","de","win7",837,"mobile",17,"false"
1719501505,"personal","ca","Chrome","pt","xp",7656,"mobile",4,"true"
1710012295,"personal","ny","Safari","en","win8",4794,"laptop",18,"false"
1790434347,"business","az","Firefox","cn","win7",1584,"mobile",4,"false"
1868925966,"student","tx","Mobile","jp","Mac",6815,"tablet",8,"false"
1724633210,"personal","ny","Firefox","cn","Mac",7554,"laptop",15,"false"
1226255001,"personal","az","IE","en","win7",3028,"mobile",6,"false"
1463934953,"personal","ga","Safari","cn","win7",6056,"desktop",16,"false"
1188500475,"student","ok","IE","en","win7",9871,"mobile",5,"false"
1230152433,"student","nc","Mobile","cn","xp",2639,"laptop",6,"false"
1196713275,"personal","ca","Chrome","ar","win7",3109,"tablet",5,"false"
1256162973,"student","wa","Mobile","cn","win7",496,"mobile",11,"true"
1342719702,"student","tx","Opera","ar","win7",8696,"laptop",4,"false"
1305214969,"personal","ny","Firefox","pt","win7",59,"server",15,"false"
1976406800,"personal","mi","IE","en","win7",2516,"laptop",9,"false"
1909248161,"student","il","Chrome","en","win7",1275,"laptop",6,"false"
1377412723,"business","il","Safari","jp","win8",7284,"mobile",4,"false"
1811957566,"personal","sc","Firefox","sp","win7",8657,"tablet",15,"false"
1231404619,"business","wa","Mobile","ar","win7",6494,"laptop",1,"false"
1898326218,"personal","ca","Mobile","ru","Mac",1249,"tablet",1,"false"
1935275223,"personal","ga","IE","jp","win7",3377,"laptop",14,"false"
1744302484,"student","nj","Firefox","cn","win7",4267,"desktop",5,"false"
1190442323,"personal","ny","Chrome","ru","linux",404,"laptop",6,"false"
1574492128,"personal","fl","Safari","cn","win8",4137,"mobile",16,"false"
1887238693,"personal","fl","Firefox","de","Mac",5221,"desktop",9,"false"
1615122698,"student","nv","Chrome","cn","win8",5461,"tablet",16,"false"
1571679332,"personal","co","Chrome","de","win8",8543,"mobile",15,"false"
1516873693,"personal","ny","IE","jp","Mac",6802,"desktop",1,"false"
1228648247,"business","pa","Firefox","cn","win7",9704,"desktop",13,"false"
1520464873,"personal","tx","Mobile","en","win8",6134,"desktop",18,"false"
1743728638,"business","tn","Firefox","de","win8",7257,"tablet",10,"false"
1346408537,"student","ga","Chrome","en","xp",1495,"laptop",15,"false"
1082624826,"student","md","Chrome","en","win7",9259,"mobile",4,"false"
1459939484,"personal","ca","Chrome","ko","win7",2695,"laptop",6,"false"
1188879475,"student","ar","IE","fr","win8",449,"mobile",1,"false"
1206145757,"business","ms","IE","cn","xp",1526,"tablet",11,"false"
1434431466,"student","fl","Safari","cn","win7",4037,"tablet",13,"false"
1927200121,"personal","fl","IE","cn","win7",4610,"desktop",6,"false"
1828430444,"personal","oh","IE","en","Mac",9705,"tablet",13,"false"
1944879402,"personal","ca","Firefox","en","win7",6170,"mobile",7,"false"
1134692526,"personal","nm","Chrome","cn","xp",1618,"laptop",7,"false"
1716261557,"personal","in","IE","cn","win8",2940,"tablet",17,"false"
1852648442,"personal","in","Chrome","en","win7",1,"desktop",16,"false"
1853710316,"personal","ct","Chrome","pt","linux",3882,"server",7,"false"
1044913648,"business","tx","Firefox","cn","win7",6810,"mobile",4,"true"
1757665589,"student","wa","Safari","cn","win7",8886,"tablet",11,"false"
1136328631,"student","nv","Chrome","ru","win7",8760,"desktop",17,"false"
1437681180,"personal","nc","Firefox","en","win7",8723,"desktop",14,"false"
1156815890,"student","pa","Chrome","en","win7",1458,"tablet",18,"false"
1384389050,"business","co","Chrome","cn","win7",6522,"tablet",7,"false"
1164264248,"personal","mo","Chrome","en","win7",3163,"tablet",17,"false"
1333197355,"personal","ia","Firefox","sp","Mac",4171,"laptop",8,"false"
1049778476,"personal","il","IE","fr","Mac",8545,"desktop",14,"true"
1335857732,"student","oh","Chrome","en","linux",1444,"laptop",15,"false"
1057745675,"business","ca","Chrome","cn","xp",2111,"laptop",3,"false"
1260589115,"personal","ga","Chrome","en","win7",974,"desktop",17,"false"
1007472135,"student","ca","IE","ar","xp",9974,"tablet",4,"false"
1516558103,"business","mn","Firefox","ru","win7",4558,"desktop",2,"false"
1111493007,"personal","tx","IE","cn","win7",8235,"laptop",15,"false"
1518716140,"business","az","Safari","cn","linux",9033,"tablet",6,"true"
1097949618,"personal","ny","Firefox","cn","Mac",1394,"tablet",16,"true"
1295068324,"business","tx","Mobile","en","win7",8430,"mobile",17,"false"
1029551987,"personal","nc","Chrome","cn","win7",2256,"laptop",7,"true"
1642912531,"personal","mi","Mobile","cn","win7",1254,"desktop",7,"false"
1024231107,"business","mn","Mobile","fr","win7",6608,"mobile",10,"false"
1392012664,"student","tn","Safari","jp","win7",9673,"desktop",15,"false"
1657543763,"personal","ny","Mobile","cn","linux",7224,"tablet",14,"false"
1262613604,"business","in","Chrome","cn","win7",7420,"mobile",8,"false"
1893703387,"student","pa","Chrome","jp","win7",7194,"tablet",9,"false"
1673684528,"student","ca","Safari","en","win7",6900,"laptop",9,"false"
1954007938,"student","az","IE","jp","vista",5072,"laptop",4,"false"
1072852337,"business","ca","Opera","sp","xp",8346,"tablet",15,"true"
1753960807,"student","la","Firefox","jp","xp",1908,"mobile",4,"false"
1335043435,"personal","in","Firefox","sp","Mac",5715,"desktop",10,"false"
1814339828,"personal","nj","Chrome","ar","win7",987,"desktop",11,"false"
1877537140,"personal","az","Mobile","cn","linux",9545,"tablet",7,"false"
1698743611,"student","sc","Mobile","sp","win7",9823,"mobile",17,"false"
1126655780,"business","il","Mobile","cn","win7",4334,"desktop",12,"false"
1466906285,"student","nc","Firefox","ar","win7",9591,"tablet",1,"false"
1662031008,"personal","md","IE","cn","win7",9104,"mobile",1,"false"
1040890866,"personal","in","Chrome","en","linux",5883,"tablet",4,"false"
1677158628,"personal","ca","Mobile","cn","win7",623,"laptop",17,"false"
1277907640,"student","ny","IE","en","linux",7657,"laptop",10,"false"
1686448451,"personal","ok","Mobile","cn","win7",4850,"desktop",4,"false"
1878098025,"personal","al","Chrome","en","win7",1802,"mobile",12,"false"
1299069572,"personal","ca","Firefox","en","win7",6367,"tablet",1,"false"
1682986143,"student","ga","Chrome","cn","win7",4172,"desktop",1,"false"
1389264196,"business","nc","Chrome","cn","win7",3507,"tablet",2,"true"
1618593458,"business","il","Chrome","cn","Mac",503,"tablet",10,"false"
1389583552,"student","wi","Firefox","pt","win7",2286,"tablet",1,"false"
1684648557,"personal","or","Chrome","cn","win7",2788,"tablet",15,"false"
1957231068,"personal","oh","Chrome","en","win7",8981,"mobile",18,"false"
1477319773,"student","il","Firefox","cn","Mac",9989,"laptop",12,"false"
1906857599,"personal","ny","Mobile","en","win7",6834,"laptop",12,"true"
1736674620,"student","mi","Chrome","jp","win7",4058,"tablet",10,"false"
1212764971,"personal","co","Chrome","cn","xp",8988,"mobile",1,"false"
1212363114,"student","al","Mobile","de","win7",6930,"laptop",3,"false"
