session,category,state,browser,language,os,id,prod_cat,ad_id,purch_flag
1801874775,"personal","ms","Mobile","fr","win7",8925,"desktop",17,"0"
1889196696,"personal","ny","Firefox","sp","Mac",9995,"mobile",1,"0"
1580098164,"personal","wv","Chrome","sp","xp",5930,"laptop",16,"0"
1904134569,"business","tx","IE","cn","win7",9441,"laptop",3,"0"
1494296402,"business","ca","Chrome","en","win7",4818,"laptop",13,"0"
1003970139,"business","tx","Chrome","cn","Mac",8726,"laptop",15,"0"
1102366030,"personal","in","IE","en","win7",5341,"tablet",10,"0"
1261550651,"personal","md","Chrome","cn","win8",2411,"mobile",10,"1"
1165825641,"student","nv","IE","sp","win8",6499,"laptop",18,"0"
1684246913,"student","nc","Chrome","pt","xp",8975,"laptop",2,"0"
1788150435,"personal","ca","Mobile","fr","win7",1667,"desktop",16,"0"
1569542815,"personal","nc","Chrome","ko","win7",8967,"server",15,"0"
1070211773,"student","tx","Firefox","jp","win7",8425,"tablet",7,"1"
1379222145,"business","tx","Mobile","jp","win7",5844,"tablet",6,"0"
1255149016,"business","pa","Mobile","ru","win7",7718,"mobile",12,"0"
1363692237,"personal","oh","Chrome","jp","win7",1496,"mobile",8,"1"
1736257403,"personal","la","IE","en","win8",5893,"desktop",10,"0"
1667971268,"business","ny","Chrome","jp","Mac",5813,"desktop",18,"0"
1142209317,"personal","ny","Chrome","sp","vista",5185,"desktop",12,"0"
1353799739,"personal","ca","IE","pt","win7",5966,"tablet",11,"0"
1860833588,"personal","la","Firefox","en","win7",9684,"mobile",16,"0"
1595776066,"business","nj","Firefox","en","win7",9995,"tablet",1,"0"
1105469710,"business","wi","Chrome","en","win7",8591,"tablet",3,"0"
1269933379,"personal","ma","Firefox","cn","win7",1280,"tablet",18,"0"
1891371228,"student","nj","Firefox","cn","win7",4144,"desktop",13,"0"
1867866915,"student","wa","Chrome","pt","win7",6917,"mobile",16,"0"
1012370579,"personal","al","Mobile","fr","win7",7507,"tablet",14,"1"
1211456872,"personal","ca","Mobile","de","linux",3272,"tablet",8,"0"
1489385702,"business","mi","Chrome","en","win7",8955,"desktop",11,"0"
1835187392,"business","ca","Mobile","de","linux",5715,"mobile",13,"0"
1368420449,"student","mi","Mobile","cn","linux",6499,"desktop",14,"0"
1432153350,"student","ca","Chrome","sp","win7",7319,"tablet",13,"0"
1888558790,"personal","nc","Chrome","en","xp",8853,"server",17,"0"
1150811596,"business","ut","Safari","en","xp",1776,"laptop",8,"0"
1687303058,"personal","az","IE","sp","nt",5151,"tablet",17,"1"
1020221861,"business","ny","IE","cn","xp",879,"desktop",18,"1"
1683384192,"personal","pa","Chrome","en","win7",4639,"laptop",10,"0"
1614763478,"personal","ks","Mobile","en","win7",9588,"desktop",1,"1"
1045882954,"student","va","Safari","de","win7",3282,"mobile",18,"0"
1922992849,"personal","al","IE","ru","win7",3513,"desktop",13,"0"
1808472775,"personal","al","Safari","ru","xp",1006,"desktop",2,"0"
1032581528,"personal","pa","Chrome","en","xp",6934,"laptop",3,"0"
1660974191,"student","sd","Opera","cn","xp",9614,"mobile",14,"0"
1766975976,"student","oh","Mobile","cn","win7",6888,"mobile",10,"1"
1309958546,"business","tx","IE","en","win7",9515,"desktop",18,"0"
1108606352,"personal","tn","Safari","cn","Mac",9841,"tablet",4,"0"
1508206902,"student","ma","Firefox","sp","win7",5327,"desktop",13,"0"
1182461162,"student","wa","Safari","cn","win7",1808,"tablet",10,"1"
1949471671,"personal","mo","Chrome","en","nt",4697,"laptop",4,"0"
1400546231,"personal","ia","Safari","cn","win7",157,"tablet",12,"1"
1026812943,"personal","or","Mobile","en","xp",4449,"laptop",1,"0"
1737681422,"personal","pa","Safari","en","xp",6169,"desktop",5,"0"
1764624929,"personal","al","Firefox","en","win7",733,"tablet",4,"0"
1948232818,"personal","ia","Firefox","en","win7",2546,"desktop",14,"0"
1174564977,"business","nc","Mobile","cn","linux",7969,"desktop",1,"0"
1094418535,"business","va","Safari","pt","xp",7564,"laptop",10,"0"
1884572900,"personal","ia","Safari","cn","win8",4707,"laptop",2,"0"
1919011640,"student","ma","Mobile","cn","linux",5814,"desktop",13,"0"
1478916735,"student","nj","IE","cn","win7",5258,"mobile",13,"0"
1868176226,"business","ca","Chrome","pt","Mac",4940,"desktop",13,"0"
1965274533,"student","ca","Chrome","de","win7",8573,"mobile",2,"1"
1083147779,"personal","al","Firefox","ru","win7",9616,"tablet",11,"0"
1941145173,"student","al","Chrome","en","win7",4458,"tablet",3,"0"
1051140990,"student","tx","Firefox","cn","linux",2021,"tablet",17,"0"
1466049873,"student","wa","Mobile","en","win7",620,"laptop",3,"0"
1290893592,"personal","nv","Safari","cn","win7",6470,"laptop",11,"1"
1211315531,"student","ct","Firefox","ko","win7",171,"tablet",3,"0"
1907886890,"personal","oh","IE","ko","win7",4556,"mobile",6,"0"
1957146053,"business","ks","Firefox","jp","win7",7182,"tablet",2,"0"
1206130161,"personal","sc","Mobile","sp","xp",4248,"laptop",8,"0"
1716838709,"personal","fl","Chrome","cn","xp",9561,"tablet",18,"0"
1683779013,"student","fl","Mobile","en","win7",9093,"laptop",10,"0"
1562919746,"student","tx","Firefox","cn","win8",5089,"mobile",3,"0"
1051570908,"student","pa","IE","ar","win7",4332,"tablet",14,"0"
1875552153,"student","il","Mobile","cn","win7",576,"mobile",7,"0"
1395489216,"personal","wi","Chrome","cn","linux",9897,"laptop",4,"0"
1223515228,"business","ny","Firefox","jp","win7",2087,"mobile",16,"0"
1060472513,"business","hi","Safari","cn","win8",1280,"mobile",12,"0"
1097120326,"personal","ga","Mobile","fr","Mac",5963,"desktop",17,"0"
1673288732,"personal","oh","Chrome","jp","win7",969,"laptop",17,"0"
1434285424,"student","tn","Chrome","sp","win7",7664,"server",2,"1"
1025907459,"business","ok","Chrome","en","Mac",2595,"desktop",18,"0"
1187270262,"business","ny","Mobile","en","win7",8905,"desktop",9,"0"
1123813471,"student","pa","Chrome","ru","Mac",9390,"server",10,"0"
1109413984,"personal","wa","Chrome","cn","xp",1484,"laptop",10,"0"
1713848647,"personal","fl","IE","cn","win7",3532,"tablet",7,"0"
1470497051,"personal","il","Chrome","sp","win7",2212,"laptop",13,"1"
1369061251,"business","ny","Firefox","ko","win7",7436,"tablet",6,"0"
1562256747,"personal","nc","Safari","cn","win7",4027,"tablet",12,"0"
1684381909,"business","ga","Chrome","de","win7",2681,"laptop",10,"0"
1999605074,"personal","ca","Chrome","sp","xp",9556,"desktop",3,"0"
1000049515,"business","ok","IE","cn","xp",332,"server",9,"0"
1810268966,"personal","nc","Chrome","cn","win7",9088,"desktop",14,"0"
1453201099,"student","tx","Safari","en","win7",6723,"server",13,"0"
1767163294,"personal","nj","Firefox","en","win7",3350,"laptop",4,"0"
1070698421,"personal","pa","Firefox","pt","win7",7825,"mobile",14,"0"
1313261143,"personal","la","Safari","ru","xp",7198,"server",13,"0"
1735772431,"personal","pa","Firefox","sp","win7",7811,"mobile",7,"0"
1964914397,"personal","mo","Chrome","jp","win7",1813,"tablet",3,"0"
1597536053,"personal","nc","Firefox","de","Mac",8442,"tablet",3,"0"
1985526901,"business","va","Safari","fr","xp",5879,"desktop",11,"0"
1288892789,"personal","mo","Safari","en","win8",5965,"mobile",18,"0"
1518990308,"student","ms","Chrome","cn","win7",4582,"laptop",8,"0"
1389839677,"personal","il","Chrome","cn","win7",2214,"tablet",18,"0"
1708138437,"business","il","IE","en","win7",8286,"laptop",17,"0"
1812227754,"personal","ks","Chrome","cn","win8",6415,"desktop",9,"0"
1243824660,"personal","oh","Firefox","en","win7",7674,"desktop",14,"0"
1335167096,"student","mi","Firefox","cn","win7",9169,"tablet",3,"0"
1726016913,"student","wa","IE","cn","win8",1509,"tablet",16,"0"
1407412336,"student","oh","Chrome","en","win7",3903,"tablet",2,"0"
1873317684,"personal","oh","Mobile","de","xp",8084,"tablet",16,"0"
1712862283,"personal","ok","Chrome","en","win7",8815,"desktop",1,"0"
1659422759,"personal","ut","Chrome","pt","Mac",292,"mobile",6,"1"
1735916545,"business","va","Firefox","de","win7",5913,"laptop",12,"0"
1750838309,"personal","oh","Safari","ru","win7",6419,"mobile",18,"0"
1831767255,"personal","va","IE","en","win7",4483,"desktop",1,"0"
1871980541,"personal","md","Chrome","fr","Mac",4590,"tablet",18,"1"
1238493200,"personal","nc","Chrome","fr","win7",1126,"desktop",11,"1"
1935639076,"personal","ca","Chrome","ru","win7",2441,"mobile",8,"0"
1045440493,"personal","sc","IE","cn","Mac",3777,"mobile",13,"0"
1625612834,"personal","tn","Mobile","en","win8",861,"tablet",18,"0"
1898171585,"student","mo","Chrome","en","win7",1992,"tablet",4,"0"
1636727497,"personal","va","Chrome","cn","Mac",1026,"mobile",10,"0"
1565245350,"student","oh","Firefox","pt","win7",4455,"laptop",7,"0"
1401152505,"personal","nj","Safari","de","win8",5224,"server",13,"0"
1281791319,"personal","tn","IE","cn","win7",7111,"desktop",10,"0"
1006448011,"personal","ok","Chrome","cn","win8",327,"tablet",3,"0"
1184588193,"personal","mi","Safari","de","xp",4413,"server",14,"1"
1275082366,"personal","ca","IE","pt","win7",5760,"mobile",2,"0"
1043650907,"business","ca","Firefox","en","xp",6080,"laptop",18,"0"
1275853745,"personal","tx","Firefox","sp","Mac",4178,"desktop",11,"0"
1758331063,"personal","il","Chrome","pt","win7",639,"tablet",11,"0"
1886057272,"business","nm","Mobile","sp","linux",2549,"desktop",10,"0"
1388964742,"business","mo","Mobile","de","win7",6714,"laptop",12,"1"
1747813972,"personal","tx","IE","en","win7",1435,"laptop",8,"0"
1056508994,"personal","wv","Mobile","sp","win7",389,"mobile",17,"0"
1816638849,"business","ak","IE","sp","win7",9378,"mobile",12,"0"
1791593486,"student","oh","IE","cn","win8",6085,"laptop",11,"0"
1983423210,"business","ca","Mobile","jp","win7",5214,"desktop",17,"0"
1079707653,"personal","mo","IE","ar","win7",599,"laptop",9,"0"
1971804954,"business","ny","Firefox","de","win7",7447,"laptop",10,"0"
1391536273,"personal","al","Chrome","en","xp",1812,"mobile",3,"1"
1828467581,"personal","tx","IE","ko","win7",1498,"desktop",7,"0"
1828437525,"business","ca","Chrome","en","xp",3914,"laptop",4,"0"
1291514129,"personal","ny","Chrome","en","win7",9939,"tablet",11,"0"
1981213504,"student","ca","Firefox","cn","win8",9573,"tablet",11,"1"
1174778493,"student","nm","Chrome","en","win7",1760,"tablet",16,"0"
1135222565,"business","ca","Firefox","jp","vista",2143,"mobile",1,"0"
1257258418,"personal","fl","Chrome","cn","win7",8034,"laptop",4,"0"
1981560609,"student","ca","Chrome","cn","win7",8889,"desktop",8,"0"
1810691962,"business","mn","Chrome","en","win7",7087,"tablet",1,"0"
1162166075,"personal","ny","Firefox","en","win7",1079,"desktop",12,"0"
1665006586,"student","ar","Chrome","sp","win8",6721,"desktop",5,"0"
1502469049,"personal","ca","IE","en","xp",1349,"mobile",10,"1"
1456539410,"personal","ky","IE","en","win8",4608,"desktop",2,"0"
1755952524,"personal","ky","Firefox","ar","xp",9432,"tablet",17,"0"
1394008753,"business","ga","Firefox","en","win8",563,"server",5,"0"
1059261377,"personal","oh","Chrome","en","win7",3960,"laptop",8,"0"
1135106351,"personal","il","Firefox","en","Mac",8011,"mobile",3,"0"
1611106524,"personal","ca","Mobile","en","win7",1695,"server",3,"0"
1234383082,"personal","nc","IE","cn","Mac",1522,"mobile",15,"0"
1525421663,"student","ks","Chrome","de","win7",2289,"laptop",1,"0"
1775032327,"business","ca","Firefox","en","Mac",6930,"desktop",5,"0"
1326745279,"student","pa","Chrome","de","vista",9021,"tablet",11,"0"
1108834010,"student","mo","Firefox","ru","win7",1680,"desktop",5,"0"
1399140970,"personal","va","Chrome","pt","win7",8671,"desktop",8,"0"
1739451053,"personal","ca","Chrome","sp","win7",6731,"laptop",12,"0"
1793701837,"student","vt","Chrome","en","win7",9262,"desktop",6,"0"
1758126479,"business","pa","Chrome","en","win7",9761,"tablet",3,"0"
1221241094,"student","tx","Chrome","de","win7",9228,"desktop",17,"0"
1567170177,"business","ny","IE","cn","win7",417,"mobile",4,"0"
1898215728,"student","tx","Mobile","cn","win7",3156,"laptop",3,"1"
1063116592,"student","ca","Chrome","pt","win7",6774,"mobile",4,"0"
1810428420,"student","ca","Firefox","cn","linux",1170,"laptop",17,"0"
1297804162,"personal","ny","IE","cn","win7",9379,"desktop",9,"0"
1376993056,"personal","ga","Mobile","en","win8",907,"desktop",16,"0"
1357118617,"personal","nj","Chrome","cn","win7",91,"mobile",12,"0"
1470477335,"business","tn","Mobile","sp","nt",969,"desktop",12,"0"
1984392644,"personal","ny","Chrome","en","win7",5659,"laptop",14,"0"
1305628313,"personal","fl","Chrome","en","win7",4520,"mobile",6,"1"
1233830084,"personal","pa","IE","sp","win7",8634,"server",13,"0"
1513215525,"personal","nc","Firefox","en","win7",1324,"mobile",3,"0"
1727167341,"personal","nc","Chrome","ar","win7",3950,"server",4,"0"
1711755683,"personal","az","Firefox","cn","Mac",4017,"desktop",18,"1"
1858585400,"business","nj","IE","sp","linux",8658,"desktop",10,"0"
1089614942,"student","il","Firefox","cn","win7",3134,"laptop",5,"0"
1229990730,"personal","ne","Chrome","cn","win7",2814,"laptop",13,"0"
1405134420,"student","ca","IE","sp","linux",6927,"mobile",5,"0"
1418473072,"personal","tx","Chrome","en","nt",7446,"desktop",12,"0"
1107022313,"student","ca","Chrome","cn","win7",5845,"tablet",10,"0"
1979371043,"student","oh","Chrome","en","win7",188,"laptop",6,"0"
1646601714,"personal","oh","Chrome","en","win7",2655,"laptop",4,"0"
1606058255,"student","mi","Chrome","jp","win7",407,"laptop",4,"0"
1467072536,"business","tn","Mobile","cn","win7",6927,"laptop",8,"0"
1201965409,"business","ca","Chrome","ar","win7",5665,"laptop",4,"0"
1193906311,"personal","ne","IE","sp","win7",3579,"laptop",15,"0"
1446568908,"business","fl","IE","en","win7",6718,"mobile",15,"0"
1386679720,"student","ny","Chrome","cn","nt",4546,"tablet",6,"0"
1344373897,"business","mi","IE","en","linux",3477,"server",10,"0"
1144124513,"personal","fl","Chrome","jp","win8",8003,"desktop",1,"0"
1457633439,"student","ny","Chrome","sp","win7",3091,"laptop",13,"0"
1733704117,"student","md","Mobile","pt","win7",8713,"tablet",15,"0"
1098583279,"student","oh","Chrome","cn","win7",4840,"mobile",18,"0"
1054971531,"personal","mi","IE","cn","win7",2611,"tablet",12,"0"
1537949434,"personal","ny","Mobile","en","win7",9387,"laptop",3,"0"
1814958899,"business","ca","Chrome","cn","xp",9213,"tablet",13,"0"
1025080664,"personal","tx","Chrome","ru","Mac",5791,"laptop",15,"0"
1748290565,"personal","in","Firefox","en","win7",9801,"desktop",15,"0"
1039712231,"personal","ia","Chrome","de","Mac",5361,"laptop",16,"0"
1565010426,"personal","ca","Chrome","fr","win7",2137,"laptop",2,"0"
1200390000,"personal","ny","Chrome","en","win7",3259,"laptop",6,"0"
1758713750,"personal","va","IE","en","Mac",3015,"laptop",10,"0"
1706747009,"personal","ny","IE","cn","win7",8988,"laptop",9,"0"
1736059005,"business","ca","Opera","en","win7",6333,"laptop",13,"0"
1830080126,"business","ca","IE","en","win7",783,"laptop",8,"1"
1251116464,"student","tx","IE","ru","win7",8911,"tablet",8,"0"
1291547016,"personal","tx","Safari","en","win7",1461,"laptop",9,"1"
1138736659,"personal","mo","Chrome","en","win7",9671,"tablet",7,"0"
1544264506,"student","ny","Firefox","de","win7",8825,"mobile",7,"0"
1628427191,"personal","or","Chrome","cn","win8",2951,"desktop",12,"0"
1287614062,"business","ca","Chrome","en","win7",630,"server",2,"0"
1134490400,"student","va","Firefox","fr","xp",1770,"desktop",2,"0"
1259027419,"personal","va","Mobile","jp","win7",3123,"mobile",10,"0"
1454744722,"business","ny","IE","ru","win8",3744,"laptop",5,"0"
1099328897,"personal","az","Chrome","en","xp",3210,"laptop",13,"0"
1461242433,"student","mn","Mobile","cn","win7",5635,"server",1,"0"
1956671605,"personal","ca","Firefox","en","win8",3446,"tablet",7,"0"
1139118265,"personal","mi","Mobile","cn","xp",7635,"desktop",14,"0"
1451273011,"business","md","Firefox","ru","nt",3358,"desktop",5,"0"
1337693496,"personal","ca","Safari","cn","win7",1534,"desktop",10,"1"
1184552396,"business","az","IE","jp","win7",6006,"tablet",13,"0"
1817150581,"business","va","Mobile","jp","win7",4072,"tablet",11,"0"
1362260070,"personal","ca","Mobile","cn","win8",4339,"tablet",13,"0"
1127236458,"personal","az","Chrome","cn","xp",2987,"laptop",9,"0"
1287767212,"personal","mi","Mobile","jp","win7",5558,"laptop",10,"0"
1154429180,"student","mi","Chrome","cn","win7",4667,"desktop",18,"0"
1460029109,"personal","ms","Mobile","ko","Mac",792,"tablet",5,"1"
1273347061,"personal","md","Chrome","cn","xp",6461,"mobile",18,"0"
1674635772,"student","az","IE","cn","win8",8199,"mobile",18,"0"
1557189155,"business","oh","IE","sp","win7",1922,"tablet",4,"0"
1198362343,"business","ca","IE","fr","win7",3703,"laptop",7,"0"
1672777807,"personal","nj","Chrome","en","linux",3567,"mobile",2,"0"
1751752997,"personal","fl","Firefox","sp","win7",9977,"mobile",15,"0"
1178632089,"personal","id","Chrome","jp","win8",4483,"mobile",4,"0"
1369279369,"personal","oh","Firefox","cn","win8",3882,"laptop",16,"0"
1033516537,"personal","pa","Chrome","ar","win7",8396,"laptop",13,"0"
1566973491,"student","wa","IE","ko","win7",6687,"desktop",13,"0"
1548224696,"student","mi","Firefox","ar","win7",6460,"tablet",11,"0"
1520274173,"business","wv","Chrome","en","xp",3145,"server",16,"0"
1498123977,"personal","pa","Chrome","en","xp",2263,"tablet",2,"0"
1155909725,"personal","ca","Safari","cn","xp",5972,"mobile",15,"0"
1715697856,"student","ma","Chrome","cn","win8",6558,"tablet",6,"0"
1751386181,"personal","nj","Chrome","cn","xp",8139,"mobile",5,"1"
1656879657,"personal","nm","IE","cn","win7",8587,"laptop",9,"0"
1039814793,"personal","tx","Chrome","de","win7",4859,"laptop",5,"0"
1178510117,"personal","al","Safari","en","win8",7147,"tablet",8,"1"
1447891620,"personal","nc","IE","en","win8",5138,"tablet",16,"0"
1912391326,"personal","hi","IE","cn","win7",38,"laptop",2,"0"
1818764718,"personal","ga","Chrome","en","xp",6450,"tablet",4,"0"
1486157726,"personal","fl","IE","de","win7",2260,"server",13,"0"
1091941584,"personal","al","IE","en","win8",6646,"mobile",2,"0"
1887081057,"business","tx","IE","sp","win8",582,"tablet",13,"0"
1927489921,"student","ia","Chrome","cn","win7",2357,"desktop",6,"0"
1061549190,"business","la","Mobile","en","win7",1106,"laptop",3,"0"
1795185091,"personal","pa","Mobile","en","win7",8383,"mobile",16,"0"
1065717564,"business","ar","Chrome","cn","win7",9792,"laptop",8,"0"
1186033790,"business","il","IE","de","win7",1084,"tablet",8,"0"
1214837381,"business","pa","Firefox","de","Mac",6617,"laptop",12,"0"
1115744892,"student","az","Chrome","en","win7",3107,"desktop",4,"1"
1454329384,"business","fl","Mobile","en","win7",9081,"mobile",10,"0"
1594910728,"personal","ca","IE","pt","win7",78,"mobile",5,"0"
1795877627,"student","nj","IE","cn","Mac",92,"desktop",14,"1"
1547377051,"business","ca","Safari","sp","xp",5776,"desktop",14,"0"
1562187612,"personal","tn","Firefox","de","win7",9042,"mobile",2,"0"
1353715734,"business","mn","Safari","cn","Mac",7586,"desktop",11,"1"
1227299631,"personal","oh","Firefox","cn","win7",9867,"server",13,"1"
1330179782,"personal","ma","Chrome","fr","win8",3261,"mobile",9,"0"
1233300796,"business","ma","IE","cn","win7",8204,"tablet",17,"0"
1045411064,"personal","fl","Safari","pt","win7",52,"laptop",9,"0"
1802423329,"personal","pa","IE","cn","nt",4668,"server",7,"1"
1141881806,"student","wa","Mobile","pt","win7",9420,"desktop",3,"1"
1731588299,"personal","mo","Mobile","pt","win8",163,"desktop",14,"0"
1609198706,"personal","ca","Chrome","pt","win7",5949,"tablet",16,"0"
1571860204,"personal","md","Chrome","en","win7",9950,"laptop",10,"0"
1523789555,"business","ak","Chrome","ar","xp",8023,"laptop",18,"0"
1165740553,"personal","wi","Mobile","en","Mac",9380,"tablet",1,"0"
1030805406,"personal","ca","Mobile","ko","win7",2209,"laptop",11,"1"
1482008783,"business","wa","Mobile","ko","Mac",7835,"tablet",2,"0"
1990505309,"personal","mn","Chrome","en","xp",539,"desktop",13,"0"
1108741381,"personal","wv","Mobile","ar","win7",1900,"desktop",8,"0"
1675014623,"business","il","Chrome","jp","xp",1194,"mobile",12,"0"
1397538463,"student","in","Mobile","en","win7",6435,"desktop",13,"0"
1812971642,"personal","wi","IE","sp","xp",3249,"laptop",14,"1"
1726311122,"personal","il","Chrome","de","win7",4722,"mobile",16,"1"
1305159324,"student","al","IE","en","Mac",3946,"laptop",17,"0"
1212660002,"student","mi","Chrome","pt","win8",9013,"server",13,"0"
1711023708,"personal","or","IE","en","win7",8847,"laptop",4,"0"
1330075934,"personal","tx","Chrome","cn","Mac",1591,"mobile",3,"0"
1293465998,"student","al","Mobile","sp","Mac",9004,"laptop",5,"0"
1922481137,"student","oh","Mobile","cn","win7",1481,"mobile",3,"0"
1945287304,"personal","va","Chrome","cn","win7",2033,"laptop",7,"0"
1398223488,"business","tn","IE","en","xp",7654,"tablet",2,"0"
1174747497,"personal","mo","IE","en","win7",6854,"mobile",9,"0"
1109897579,"personal","pa","Chrome","cn","win7",9052,"tablet",8,"0"
1786736142,"personal","mt","Mobile","sp","Mac",2459,"mobile",14,"0"
1564491730,"personal","ca","Mobile","en","win8",4307,"tablet",13,"0"
1645124622,"personal","ga","IE","sp","Mac",7309,"laptop",15,"0"
1286797623,"business","nv","IE","ar","win7",2320,"desktop",6,"1"
1205924929,"student","tx","Firefox","sp","Mac",9141,"tablet",17,"0"
1044065679,"personal","oh","Firefox","sp","win7",5195,"laptop",14,"0"
1971078247,"business","nc","Mobile","cn","xp",7721,"tablet",12,"0"
1699569284,"personal","ak","IE","en","win7",4262,"mobile",18,"0"
1322692565,"student","oh","Chrome","en","win7",2845,"tablet",10,"0"
1405626854,"student","ny","Firefox","en","win8",7094,"desktop",5,"0"
1279441429,"personal","pa","Mobile","ru","win7",7996,"tablet",11,"1"
1579651087,"business","wi","Chrome","en","win7",6549,"laptop",6,"0"
1293243122,"personal","nm","Safari","cn","xp",6351,"tablet",3,"0"
1379800580,"business","ms","IE","fr","xp",168,"tablet",8,"0"
1082845413,"student","tx","Mobile","en","win7",2510,"tablet",9,"0"
1279806171,"student","tx","Chrome","ar","Mac",3090,"desktop",17,"0"
1336859430,"personal","oh","IE","cn","win7",9145,"tablet",14,"1"
1996680103,"business","ca","Mobile","ru","win7",2925,"tablet",5,"0"
1956293312,"personal","wi","Chrome","en","win7",528,"laptop",10,"0"
1886314796,"personal","pa","Chrome","en","xp",7754,"laptop",17,"0"
1262664980,"personal","ok","Firefox","sp","win7",1356,"mobile",3,"0"
1583945890,"student","ca","IE","en","Mac",3787,"laptop",12,"0"
1157102707,"personal","il","Firefox","cn","xp",7682,"server",18,"0"
1234553014,"student","co","Chrome","ru","win7",5512,"tablet",9,"0"
1103861047,"student","la","Chrome","fr","win7",6902,"desktop",8,"0"
1712642207,"personal","wi","IE","sp","Mac",9329,"mobile",5,"0"
1096101790,"student","ny","Safari","sp","Mac",2511,"desktop",16,"0"
1459505892,"business","sc","IE","en","win7",1278,"server",13,"0"
1027013733,"personal","az","IE","en","win7",4476,"desktop",11,"0"
1062638859,"business","ia","Mobile","de","win7",7815,"tablet",2,"1"
1821790814,"personal","ny","Chrome","sp","linux",9483,"laptop",17,"0"
1991018978,"business","la","IE","en","linux",7230,"mobile",11,"0"
1414225487,"student","tn","Safari","cn","xp",8234,"desktop",4,"0"
1596227781,"personal","nj","Mobile","pt","xp",9923,"tablet",5,"0"
1851063393,"student","or","Firefox","pt","win8",1699,"desktop",7,"0"
1238004929,"business","me","IE","cn","win7",3067,"desktop",5,"0"
1286803181,"business","va","Mobile","en","win7",3108,"desktop",11,"0"
1865848193,"student","va","Chrome","jp","win7",2920,"laptop",1,"0"
1213615232,"student","ga","Chrome","jp","win7",2987,"desktop",17,"0"
1300356827,"personal","fl","Mobile","cn","win7",8064,"desktop",4,"0"
1574942344,"personal","tn","IE","pt","win7",3811,"laptop",14,"0"
1796194222,"personal","ca","Firefox","ar","linux",9591,"tablet",12,"0"
1835599568,"student","ut","Chrome","en","win7",6521,"mobile",13,"0"
1437383878,"student","ga","Mobile","cn","vista",4371,"tablet",1,"0"
1573612515,"personal","ny","IE","cn","Mac",3013,"laptop",9,"0"
1812564348,"personal","ca","IE","en","win7",3924,"laptop",14,"0"
1951748649,"student","id","Chrome","en","win7",2380,"desktop",8,"0"
1328460173,"personal","mi","Chrome","cn","win8",9836,"tablet",18,"0"
1209411005,"student","oh","IE","pt","linux",5998,"tablet",17,"0"
1281946358,"personal","il","Firefox","en","win7",3817,"mobile",3,"0"
1885226398,"personal","tx","Mobile","fr","win8",7276,"desktop",6,"0"
1821842791,"personal","il","Firefox","sp","win7",1328,"desktop",18,"1"
1085832367,"business","wa","IE","cn","win7",5108,"laptop",6,"0"
1678379611,"personal","mi","Firefox","cn","win7",5782,"mobile",4,"0"
1008119862,"personal","ma","Chrome","cn","xp",7561,"tablet",8,"0"
1133941629,"personal","ar","IE","cn","win7",5081,"laptop",5,"0"
1373354818,"business","ny","Firefox","sp","win7",8309,"desktop",8,"0"
1599168255,"business","ca","Chrome","sp","win7",2537,"laptop",13,"0"
1048537335,"business","fl","IE","en","win7",9487,"laptop",14,"0"
1154740186,"personal","de","Chrome","cn","xp",7868,"tablet",14,"0"
1970616517,"personal","ny","Chrome","cn","xp",685,"desktop",8,"0"
1870695904,"student","oh","Chrome","en","win7",8180,"desktop",6,"1"
1496736398,"personal","mo","Chrome","en","win7",3381,"desktop",12,"0"
1874184423,"student","mn","Safari","en","xp",3355,"desktop",14,"0"
1566822166,"personal","az","Chrome","cn","win7",4891,"tablet",7,"0"
1497629366,"business","tx","Firefox","fr","win7",2139,"desktop",7,"0"
1408969083,"student","ia","Chrome","ru","win7",6998,"tablet",10,"0"
1120550990,"personal","or","IE","jp","win7",831,"laptop",8,"0"
1216059581,"personal","ca","Firefox","fr","nt",9337,"mobile",17,"0"
1586702240,"business","fl","IE","cn","win7",2350,"tablet",7,"0"
1675036305,"personal","ks","IE","cn","Mac",4950,"laptop",5,"0"
1980096109,"student","pa","Chrome","cn","linux",8649,"mobile",15,"0"
1032678749,"personal","wi","Chrome","cn","xp",1392,"desktop",14,"0"
1282101611,"personal","id","Firefox","en","win7",6235,"tablet",16,"0"
1628690909,"personal","ca","Safari","en","win7",8610,"desktop",9,"0"
1740385734,"business","co","Mobile","ar","linux",5606,"tablet",10,"0"
1908595097,"student","md","Firefox","ru","win7",4708,"desktop",6,"0"
1727307691,"business","mn","IE","cn","win7",7308,"server",3,"0"
1094080111,"personal","la","Chrome","sp","win7",4220,"tablet",11,"0"
1138309548,"personal","ia","Firefox","ko","win7",2741,"tablet",18,"0"
1281081656,"business","ny","Firefox","cn","vista",7210,"tablet",14,"0"
1575778367,"student","ct","Chrome","en","vista",6507,"mobile",4,"1"
1894210568,"personal","oh","Chrome","en","win7",3363,"laptop",1,"1"
1161323490,"business","pa","Mobile","cn","win7",1159,"desktop",1,"0"
1025886517,"student","pa","Mobile","cn","win8",5623,"desktop",10,"0"
1380275053,"student","tx","IE","jp","Mac",983,"desktop",1,"0"
1361510613,"business","ca","Chrome","de","Mac",9316,"desktop",3,"0"
1464417095,"student","in","Chrome","sp","win7",1635,"desktop",4,"0"
1513840864,"personal","ny","IE","cn","Mac",5204,"mobile",17,"0"
1230118968,"business","oh","Chrome","cn","xp",491,"tablet",5,"0"
1173781780,"student","mo","Firefox","en","win7",2873,"laptop",6,"0"
